Supplier_GSTIN,Customer GSTIN,Invoice_Number,Invoice_Date,Tax Rate,Invoice Taxable,Invoice CGST,Invoice SGST,Invoice IGST,Invoice Total_GST,Invoice Total_Amount,Transaction_Type,Document_Type,Origin,Vendor,Ticket_Number,PNR,Ticket/PNR
33AABCI2726B1Z9,29ABCDE1234F5ZC,TN1232404AE10715,4/26/2023,5,8026,0,0,401,401,9011,Invoice,INV,MAA,Indigo,N1P69R,N1P69R,N1P69R
18AABCI2726B1Z1,29ABCDE1234F5ZC,AS1232405AB55485,5/8/2023,,0,0,0,0,0,35612,Invoice,INV,DIB,Indigo,Y1HC2U,Y1HC2U,Y1HC2U
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BT74343,9/21/2023,,0,0,0,0,0,16706,Invoice,INV,DEL,Indigo,TUS2KD,TUS2KD,TUS2KD
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BW23918,9/30/2023,,0,0,0,0,0,8353,Invoice,INV,DEL,Indigo,ERMTRZ,ERMTRZ,ERMTRZ
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BP74333,9/7/2023,,0,0,0,0,0,8353,Invoice,INV,DEL,Indigo,WLWWXR,WLWWXR,WLWWXR
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410BX71544,10/5/2023,5,8727,0,0,437,437,9552,Invoice,INV,DEL,Indigo,LMHW8L,LMHW8L,LMHW8L
19AALCA4699P1ZK,29ABCDE1234F5ZC,BIXB230600018976,6/26/2023,0,7951,0,0,0,0,8984,Invoice,BOS,IXB,Air Asia,R9TR2U,R9TR2U,R9TR2U
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232405AK08852,5/11/2023,5,16010,0,0,800,800,17586,Invoice,INV,DEL,Indigo,RMTIGI,RMTIGI,RMTIGI
27AACCN6194P1ZP,29ABCDE1234F5ZC,272412BP09ABD250,9/23/2023,5,7800,0,0,390,390,8190,Invoice,INV,BOM,Air India,1095778708,536NRV,1095778708
27AACCN6194P1ZP,29ABCDE1234F5ZC,272412BP06AAQ082,6/15/2023,5,7800,0,0,390,390,8190,Invoice,INV,BOM,Air India,1095778624,5YJJKD,1095778624
27AACCN6194P1ZP,29ABCDE1234F5ZC,272422BP02AAD198,2/29/1924,5,3500,0,0,175,175,3675,Invoice,DB,BOM,Air India,1095778708,536NRV,1095778708
10AACCR1459F1ZV,29ABCDE1234F5ZC,11024/0000015534,4/30/2023,5,7993,0,0,399,399,8835,Invoice,INV,DBR,Spicejet,ZGG6QQ,ZGG6QQ,ZGG6QQ
29AALCA4699P1ZJ,29ABCDE1234F5ZC,IBLR231000126693,10/27/2023,5,16145,0,0,807,807,18486,Invoice,INV,BLR,Air Asia,D16TJC,D16TJC,D16TJC
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232404AB83503,4/10/2023,5,7990,0,0,400,400,9157,Invoice,INV,BLR,Indigo,LTD95N,LTD95N,LTD95N
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232404AA69042,4/4/2023,5,7990,0,0,400,400,9157,Invoice,INV,BLR,Indigo,SPHU9M,SPHU9M,SPHU9M
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AW95613,6/30/2023,5,94,0,0,5,5,99,Invoice,INV,DEL,Indigo,WMJU4Y,WMJU4Y,WMJU4Y
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AG59016,4/28/2023,5,7966,0,0,398,398,8752,Invoice,INV,DEL,Indigo,BU617K,BU617K,BU617K
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AW71039,6/29/2023,5,8537,0,0,427,427,9352,Invoice,INV,DEL,Indigo,WMJU4Y,WMJU4Y,WMJU4Y
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410CC65489,10/23/2023,5,8629,0,0,432,432,9449,Invoice,INV,DEL,Indigo,N48HRE,N48HRE,N48HRE
37AACCN6194P2ZN,29ABCDE1234F5ZC,372412BP09AAA135,9/7/2023,5,7770,0,0,389,389,8159,Invoice,INV,VGA,Air India,1095778688,6D2RN7,1095778688
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232405AN79810,5/25/2023,5,15926,0,0,796,796,17498,Invoice,INV,DEL,Indigo,ZPRGXC,ZPRGXC,ZPRGXC
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BI11052,8/11/2023,5,8012,0,0,401,401,8801,Invoice,INV,DEL,Indigo,ZL4JQE,ZL4JQE,ZL4JQE
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BN64068,8/31/2023,5,94,0,0,5,5,99,Invoice,INV,DEL,Indigo,ZL4JQE,ZL4JQE,ZL4JQE
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BM53661,8/28/2023,,0,0,0,0,0,17758,Invoice,INV,DEL,Indigo,GSRI4T,GSRI4T,GSRI4T
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232406AZ80635,6/24/2023,5,17135,0,0,857,857,18700,Invoice,INV,BOM,Indigo,TUFFWD,TUFFWD,TUFFWD
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232406BB31252,6/29/2023,5,7925,0,0,396,396,8675,Invoice,INV,BOM,Indigo,UPE1TS,UPE1TS,UPE1TS
07AACCR1459F1ZI,29ABCDE1234F5ZC,10723/1001108511,3/20/2023,5,15996,0,0,800,800,17574,Invoice,INV,DEL,Spicejet,"TDKEUJ,LK2HMR",LK2HMR,LK2HMR
36AAECT8346F5Z1,29ABCDE1234F5ZC,I360000001979169,8/7/2023,5,7725,0,0,387,387,9174,Invoice,INV,HYD,Vistara,1189030743,PEJ3IH,1189030743
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BH63320,8/10/2023,5,7966,0,0,398,398,8752,Invoice,INV,DEL,Indigo,"NP3FRS,NP3FRS",NP3FRS,NP3FRS
37AABCI2726B1Z1,29ABCDE1234F5ZC,AD1232404AA39339,4/8/2023,5,7966,0,0,398,398,8807,Invoice,INV,TIR,Indigo,ZTLSMD,ZTLSMD,ZTLSMD
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AA57487,4/3/2023,5,7966,0,0,398,398,8752,Invoice,INV,DEL,Indigo,WPMFYP,WPMFYP,WPMFYP
37AABCI2726B1Z1,29ABCDE1234F5ZC,AD1232405AB98801,5/15/2023,5,94,0,0,5,5,99,Invoice,INV,TIR,Indigo,XRVIPJ,XRVIPJ,XRVIPJ
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BR59140,9/14/2023,5,7916,0,0,396,396,8700,Invoice,INV,DEL,Indigo,JSVLRW,JSVLRW,JSVLRW
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AD34018,4/14/2023,5,7966,0,0,398,398,8752,Invoice,INV,DEL,Indigo,MNTHTS,MNTHTS,MNTHTS
37AABCI2726B1Z1,29ABCDE1234F5ZC,AD1232405AB86821,5/12/2023,5,7966,0,0,398,398,9302,Invoice,INV,TIR,Indigo,XRVIPJ,XRVIPJ,XRVIPJ
36AABCI2726B1Z3,29ABCDE1234F5ZC,TS1232410BA45571,10/10/2023,5,16972,0,0,848,848,19944,Invoice,INV,HYD,Indigo,ZLRJSE,ZLRJSE,ZLRJSE
37AACCN6194P2ZN,29ABCDE1234F5ZC,372412BP09AAC983,9/30/2023,5,7768,0,0,388,388,8156,Invoice,INV,VGA,Air India,1095778711,5INFOW,1095778711
27AAECT8346F1Z4,29ABCDE1234F5ZC,I270000008940517,5/12/2023,5,7677,0,0,384,384,8415,Invoice,INV,BOM,Vistara,1189030619,LF4D3Y,1189030619
27AAECT8346F1Z4,29ABCDE1234F5ZC,I270000008951840,5/13/2023,5,7677,0,0,384,384,8415,Invoice,INV,BOM,Vistara,1189030620,O2XZF8,1189030620
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232410AR96826,10/2/2023,5,7868,0,0,393,393,8792,Invoice,INV,AMD,Indigo,MWP24F,MWP24F,MWP24F
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232406AG22318,6/21/2023,5,7868,0,0,393,393,8689,Invoice,INV,LKO,Indigo,KSF4JG,KSF4JG,KSF4JG
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232409BN95963,9/29/2023,5,7867,0,0,393,393,9027,Invoice,INV,BLR,Indigo,KWSUWV,KWSUWV,KWSUWV
24AACCR1459F1ZM,29ABCDE1234F5ZC,12424/0000027366,6/8/2023,5,7861,0,0,393,393,8697,Invoice,INV,IXY,Spicejet,X6VLQB,X6VLQB,X6VLQB
24AACCR1459F1ZM,29ABCDE1234F5ZC,12424/0000085530,10/20/2023,5,15720,0,0,786,786,17392,Invoice,INV,IXY,Spicejet,ACW55G,ACW55G,ACW55G
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000016154689,9/14/2023,5,7645,0,0,383,383,8417,Invoice,INV,DEL,Vistara,1189030792,OUO45L,1189030792
27AAECT8346F1Z4,29ABCDE1234F5ZC,I270000010611143,10/25/2023,5,7589,0,0,380,380,8323,Invoice,INV,BOM,Vistara,9656656390,WZYJBS,9656656390
27AAECT8346F1Z4,29ABCDE1234F5ZC,I270000009124059,5/31/2023,5,7627,0,0,382,382,8363,Invoice,INV,BOM,Vistara,1189030648,OES4CJ,1189030648
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AT71667,6/17/2023,5,8474,0,0,424,424,9286,Invoice,INV,DEL,Indigo,TSY3WJ,TSY3WJ,TSY3WJ
37AABCI2726B1Z1,29ABCDE1234F5ZC,AD1232409AH37152,9/13/2023,5,7806,0,0,390,390,9134,Invoice,INV,VGA,Indigo,"AZW5PK,AZW5PK",AZW5PK,AZW5PK
10AABCI2726B1ZH,29ABCDE1234F5ZC,BR1232407AD91752,7/15/2023,5,7780,0,0,389,389,8646,Invoice,INV,PAT,Indigo,WUJ1MD,WUJ1MD,WUJ1MD
22AABCI2726B1ZC,29ABCDE1234F5ZC,CG1232410AF24006,10/18/2023,5,8193,0,0,410,410,9429,Invoice,INV,RPR,Indigo,DUPF5A,DUPF5A,DUPF5A
36AABCI2726B1Z3,29ABCDE1234F5ZC,TS1232405AE84548,5/9/2023,5,8340,0,0,417,417,9819,Invoice,INV,HYD,Indigo,AW8DTP,AW8DTP,AW8DTP
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232405AJ04770,5/8/2023,5,8340,0,0,417,417,9145,Invoice,INV,DEL,Indigo,CTIHFN,CTIHFN,CTIHFN
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407BA91457,7/16/2023,5,7816,0,0,391,391,8595,Invoice,INV,DEL,Indigo,"JWZIHF,JWZIHF",JWZIHF,JWZIHF
33AABCI2726B1Z9,29ABCDE1234F5ZC,TN1232404AD22915,4/20/2023,5,7765,0,0,388,388,8737,Invoice,INV,MAA,Indigo,WQCWJM,WQCWJM,WQCWJM
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AQ42838,6/5/2023,5,7750,0,0,388,388,8526,Invoice,INV,DEL,Indigo,QW2K6S,QW2K6S,QW2K6S
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232405AI12332,5/4/2023,,0,0,0,0,0,8087,Invoice,INV,DEL,Indigo,I1UKQE,I1UKQE,I1UKQE
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BI22796,8/12/2023,,0,0,0,0,0,8058,Invoice,INV,DEL,Indigo,L29N8E,L29N8E,L29N8E
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410BY46723,10/8/2023,5,16628,0,0,830,830,18234,Invoice,INV,DEL,Indigo,C3WJKR,C3WJKR,C3WJKR
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232408AN60430,8/21/2023,5,7650,0,0,383,383,9066,Invoice,INV,STV,Indigo,ULQYSB,ULQYSB,ULQYSB
19AACCR1459F1ZD,29ABCDE1234F5ZC,41924/0000029948,5/8/2023,0,8538,0,0,0,0,9571,Invoice,BOS,IXB,Spicejet,FDGIVW,FDGIVW,FDGIVW
19AACCR1459F1ZD,29ABCDE1234F5ZC,41924/0000030909,5/10/2023,0,1800,0,0,0,0,1800,Invoice,DB,IXB,Spicejet,FDGIVW,FDGIVW,FDGIVW
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AT40923,6/16/2023,5,190,0,0,9,9,199,Invoice,INV,DEL,Indigo,NWP56P,NWP56P,NWP56P
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AD58860,4/15/2023,5,8251,0,0,413,413,9052,Invoice,INV,DEL,Indigo,QLWZUL,QLWZUL,QLWZUL
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AT12535,6/15/2023,5,7680,0,0,384,384,8452,Invoice,INV,DEL,Indigo,NWP56P,NWP56P,NWP56P
29AACCN6194P2ZK,29ABCDE1234F5ZC,292412BP04AAF459,4/23/2023,5,7470,0,0,374,374,7844,Invoice,INV,BLR,Air India,1095778579,6KGRE6,1095778579
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232405AJ41157,5/9/2023,5,476,0,0,24,24,500,Invoice,INV,DEL,Indigo,K2RBVR,K2RBVR,K2RBVR
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232405AJ13091,5/8/2023,5,8216,0,0,411,411,9015,Invoice,INV,DEL,Indigo,K2RBVR,K2RBVR,K2RBVR
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000014635583,5/7/2023,5,7459,0,0,373,373,8221,Invoice,INV,DEL,Vistara,1189030611,KYDHN3,1189030611
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232406AY29605,6/20/2023,5,7640,0,0,382,382,8703,Invoice,INV,NAG,Indigo,ESFJTT,ESFJTT,ESFJTT
07AACCR1459F1ZI,29ABCDE1234F5ZC,10724/0000088205,4/28/2023,5,23097,0,0,1155,1155,25416,Invoice,INV,DEL,Spicejet,XGLEYQ,XGLEYQ,XGLEYQ
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BT26658,9/20/2023,,0,0,0,0,0,7959,Invoice,INV,DEL,Indigo,K1IJQK,K1IJQK,K1IJQK
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BT71641,9/21/2023,,0,0,0,0,0,198,Invoice,INV,DEL,Indigo,RRYSWP,RRYSWP,RRYSWP
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BU13418,9/22/2023,,0,0,0,0,0,7959,Invoice,INV,DEL,Indigo,ZSVJFJ,ZSVJFJ,ZSVJFJ
18AABCI2726B1Z1,29ABCDE1234F5ZC,AS1232409AG73807,9/9/2023,,0,0,0,0,0,8509,Invoice,INV,DIB,Indigo,Q3H86R,Q3H86R,Q3H86R
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BU10090,9/22/2023,,0,0,0,0,0,297,Invoice,INV,DEL,Indigo,WZFH3N,WZFH3N,WZFH3N
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BS59124,9/18/2023,,0,0,0,0,0,7959,Invoice,INV,DEL,Indigo,BZ6F8K,BZ6F8K,BZ6F8K
18AABCI2726B1Z1,29ABCDE1234F5ZC,AS1232409AH57281,9/28/2023,,0,0,0,0,0,99,Invoice,INV,DIB,Indigo,LPQHNS,LPQHNS,LPQHNS
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BU24167,9/23/2023,,0,0,0,0,0,199,Invoice,INV,DEL,Indigo,K1IJQK,K1IJQK,K1IJQK
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BT37863,9/20/2023,,0,0,0,0,0,15918,Invoice,INV,DEL,Indigo,RRYSWP,RRYSWP,RRYSWP
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BQ96341,9/12/2023,,0,0,0,0,0,7959,Invoice,INV,DEL,Indigo,NRH7PM,NRH7PM,NRH7PM
18AABCI2726B1Z1,29ABCDE1234F5ZC,AS1232409AH52111,9/27/2023,,0,0,0,0,0,8509,Invoice,INV,DIB,Indigo,LPQHNS,LPQHNS,LPQHNS
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BT45789,9/20/2023,,0,0,0,0,0,23877,Invoice,INV,DEL,Indigo,WZFH3N,WZFH3N,WZFH3N
18AABCI2726B1Z1,29ABCDE1234F5ZC,AS1232409AG61199,9/7/2023,,0,0,0,0,0,8509,Invoice,INV,DIB,Indigo,ASI85T,ASI85T,ASI85T
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BU06299,9/22/2023,,0,0,0,0,0,7959,Invoice,INV,DEL,Indigo,TWNU4F,TWNU4F,TWNU4F
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410CD60893,10/27/2023,,0,0,0,0,0,8632,Invoice,INV,DEL,Indigo,BMNP6Y,BMNP6Y,BMNP6Y
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BP36232,9/6/2023,,0,0,0,0,0,15918,Invoice,INV,DEL,Indigo,QLK7MB,QLK7MB,QLK7MB
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BT90186,9/22/2023,,0,0,0,0,0,7959,Invoice,INV,DEL,Indigo,GTHTWG,GTHTWG,GTHTWG
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AR20315,6/8/2023,5,7620,0,0,381,381,8389,Invoice,INV,DEL,Indigo,IVJM7X,IVJM7X,IVJM7X
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AR21066,6/8/2023,5,7620,0,0,381,381,8389,Invoice,INV,DEL,Indigo,JQL4MZ,JQL4MZ,JQL4MZ
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AU11577,6/19/2023,5,8330,0,0,417,417,9135,Invoice,INV,DEL,Indigo,NUJ1VQ,NUJ1VQ,NUJ1VQ
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AB46058,4/6/2023,5,7616,0,0,381,381,8385,Invoice,INV,DEL,Indigo,YU9C7N,YU9C7N,YU9C7N
24AACCN6194P1ZV,29ABCDE1234F5ZC,242412BP10AAA186,10/7/2023,5,7600,0,0,380,380,7980,Invoice,INV,BDQ,Air India,1095778723,599Y4V,1095778723
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232404AC55866,4/29/2023,5,7552,0,0,378,378,8373,Invoice,INV,STV,Indigo,NKL94L,NKL94L,NKL94L
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BJ42522,8/17/2023,5,7598,0,0,380,380,8366,Invoice,INV,DEL,Indigo,BM94YL,BM94YL,BM94YL
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BP31030,9/6/2023,5,7597,0,0,380,380,8365,Invoice,INV,DEL,Indigo,LVB4VQ,LVB4VQ,LVB4VQ
21AABCI2726B1ZE,29ABCDE1234F5ZC,OR1232407AD36434,7/18/2023,5,7577,0,0,379,379,8664,Invoice,INV,BBI,Indigo,EUYIHA,EUYIHA,EUYIHA
21AABCI2726B1ZE,29ABCDE1234F5ZC,OR1232405AB58949,5/22/2023,5,7577,0,0,379,379,8664,Invoice,INV,BBI,Indigo,MSK57D,MSK57D,MSK57D
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AA90102,4/4/2023,,0,0,0,0,0,7906,Invoice,INV,DEL,Indigo,YMWKYY,YMWKYY,YMWKYY
10AABCI2726B1ZH,29ABCDE1234F5ZC,BR1232408AF69224,8/31/2023,5,8137,0,0,407,407,9021,Invoice,INV,PAT,Indigo,ZWSSWI,ZWSSWI,ZWSSWI
10AABCI2726B1ZH,29ABCDE1234F5ZC,BR1232406AC85102,6/17/2023,5,7566,0,0,378,378,8421,Invoice,INV,PAT,Indigo,GL2E7L,GL2E7L,GL2E7L
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232409BN09157,9/26/2023,5,15124,0,0,756,756,17414,Invoice,INV,BLR,Indigo,GR5N7Z,GR5N7Z,GR5N7Z
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232410BT28511,10/22/2023,5,8235,0,0,412,412,9414,Invoice,INV,BLR,Indigo,QWEJKY,QWEJKY,QWEJKY
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BL04444,8/22/2023,5,7553,0,0,378,378,8319,Invoice,INV,DEL,Indigo,RTIWXW,RTIWXW,RTIWXW
14AACCN6194P1ZW,29ABCDE1234F5ZC,142472BP05AAA090,5/15/2023,0,100,0,0,0,0,7300,Invoice,BOS,IMF,Air India,1095778605,5EEL5D,1095778605
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232405AM33451,5/20/2023,5,16246,0,0,814,814,17836,Invoice,INV,DEL,Indigo,FTTMRA,FTTMRA,FTTMRA
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232405AN32591,5/24/2023,5,380,0,0,18,18,398,Invoice,INV,DEL,Indigo,FTTMRA,FTTMRA,FTTMRA
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232406AS70518,6/2/2023,5,7552,0,0,378,378,8284,Invoice,INV,BOM,Indigo,HMNGKV,HMNGKV,HMNGKV
10AABCI2726B1ZH,29ABCDE1234F5ZC,BR1232404AA87339,4/25/2023,5,7529,0,0,376,376,8382,Invoice,INV,PAT,Indigo,"Y1RP4E,Y1RP4E",Y1RP4E,Y1RP4E
19AACCR1459F1ZD,29ABCDE1234F5ZC,41924/0000012218,4/16/2023,0,14834,0,0,0,0,15720,Invoice,BOS,IXB,Spicejet,IE5G9D,IE5G9D,IE5G9D
37AABCI2726B1Z1,29ABCDE1234F5ZC,AD1232410AJ49295,10/31/2023,5,8396,0,0,420,420,9754,Invoice,INV,TIR,Indigo,"VMKJUR,VMKJUR",VMKJUR,VMKJUR
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232409AR35158,9/26/2023,5,7462,0,0,373,373,8366,Invoice,INV,AMD,Indigo,GUF6SD,GUF6SD,GUF6SD
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BR40468,9/13/2023,5,8030,0,0,402,402,8820,Invoice,INV,DEL,Indigo,UTKG9G,UTKG9G,UTKG9G
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BU08865,9/22/2023,5,14918,0,0,746,746,16440,Invoice,INV,DEL,Indigo,VZS5UA,VZS5UA,VZS5UA
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000015040637,6/15/2023,5,7274,0,0,364,364,8027,Invoice,INV,DEL,Vistara,1189030665,KYSAEA,1189030665
18AALCA4699P1ZM,29ABCDE1234F5ZC,BGAU230600018682,6/19/2023,0,7404,0,0,0,0,8143,Invoice,BOS,GAU,Air Asia,R9IVXK,R9IVXK,R9IVXK
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410CB06527,10/17/2023,,0,0,0,0,0,8332,Invoice,INV,DEL,Indigo,R4DJ6R,R4DJ6R,R4DJ6R
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410CA63870,10/16/2023,,0,0,0,0,0,8332,Invoice,INV,DEL,Indigo,HTGTWW,HTGTWW,HTGTWW
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410BX01524,10/3/2023,5,22275,0,0,1113,1113,24552,Invoice,INV,DEL,Indigo,HWTY4S,HWTY4S,HWTY4S
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AV03224,6/22/2023,5,8129,0,0,407,407,8924,Invoice,INV,DEL,Indigo,XLMJYB,XLMJYB,XLMJYB
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AV30228,6/23/2023,5,190,0,0,9,9,199,Invoice,INV,DEL,Indigo,XLMJYB,XLMJYB,XLMJYB
08AALCA4699P1ZN,29ABCDE1234F5ZC,IJAI230500022760,5/23/2023,5,7388,185,185,0,369,8458,Invoice,INV,JAI,Air Asia,GU27PL,GU27PL,GU27PL
19AABCI2726B1ZZ,29ABCDE1234F5ZC,WB1232409AV13110,9/20/2023,5,7405,0,0,370,370,9693,Invoice,INV,CCU,Indigo,"WUEIQG,QPM9KF",WUEIQG,WUEIQG
19AABCI2726B1ZZ,29ABCDE1234F5ZC,WB1232410AZ95893,10/29/2023,5,94,0,0,5,5,99,Invoice,INV,CCU,Indigo,WUEIQG,WUEIQG,WUEIQG
19AABCI2726B1ZZ,29ABCDE1234F5ZC,WB1232410AZ95893,10/29/2023,5,94,0,0,5,5,99,Invoice,INV,CCU,Indigo,"WUEIQG,QPM9KF",WUEIQG,WUEIQG
19AABCI2726B1ZZ,29ABCDE1234F5ZC,WB1232409AV13110,9/20/2023,5,7405,0,0,370,370,9693,Invoice,INV,CCU,Indigo,WUEIQG,WUEIQG,WUEIQG
07AACCR1459F1ZI,29ABCDE1234F5ZC,10724/0000260879,7/4/2023,5,7465,0,0,373,373,8226,Invoice,INV,DEL,Spicejet,QEVYPT,QEVYPT,QEVYPT
07AACCR1459F1ZI,29ABCDE1234F5ZC,10724/0000260427,7/4/2023,5,14930,0,0,746,746,16452,Invoice,INV,DEL,Spicejet,ED1P8G,ED1P8G,ED1P8G
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000014705107,5/13/2023,5,7205,0,0,361,361,7955,Invoice,INV,DEL,Vistara,1189030621,O6WCJY,1189030621
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407AZ46005,7/10/2023,5,7416,0,0,371,371,8175,Invoice,INV,DEL,Indigo,"TVLJMN,TVLJMN",TVLJMN,TVLJMN
07AACCR1459F1ZI,29ABCDE1234F5ZC,10724/0000469590,9/22/2023,5,7438,0,0,372,372,8198,Invoice,INV,DEL,Spicejet,GFMJ7N,GFMJ7N,GFMJ7N
07AACCR1459F1ZI,29ABCDE1234F5ZC,10724/0000469134,9/22/2023,5,7438,0,0,372,372,8198,Invoice,INV,DEL,Spicejet,V8ITGY,V8ITGY,V8ITGY
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232409AQ96423,9/22/2023,5,15852,0,0,794,794,17708,Invoice,INV,AMD,Indigo,H3TVXR,H3TVXR,H3TVXR
14AABCI2726B1Z9,29ABCDE1234F5ZC,MN1232407AA91106,7/18/2023,,0,0,0,0,0,8387,Invoice,INV,IMF,Indigo,"L3ESPR,L3ESPR",L3ESPR,L3ESPR
07AACCN6194P2ZQ,29ABCDE1234F5ZC,072412BP05AAO863,5/15/2023,5,7170,0,0,359,359,7529,Invoice,INV,DEL,Air India,1095778604,55DDV2,1095778604
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232404AB86587,4/10/2023,5,7338,0,0,367,367,8472,Invoice,INV,BLR,Indigo,PLSGNY,PLSGNY,PLSGNY
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232405AK07448,5/20/2023,5,190,0,0,9,9,199,Invoice,INV,BLR,Indigo,XU7C6A,XU7C6A,XU7C6A
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232405AI43678,5/12/2023,5,7909,0,0,396,396,9072,Invoice,INV,BLR,Indigo,XU7C6A,XU7C6A,XU7C6A
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232410BU88775,10/30/2023,5,8265,0,0,413,413,9445,Invoice,INV,BLR,Indigo,"KMCRYB,KMCRYB",KMCRYB,KMCRYB
36AABCI2726B1Z3,29ABCDE1234F5ZC,TS1232410BA55502,10/11/2023,5,7896,0,0,395,395,9353,Invoice,INV,HYD,Indigo,OUY2KG,OUY2KG,OUY2KG
37AABCI2726B1Z1,29ABCDE1234F5ZC,AD1232408AG80679,8/31/2023,5,94,0,0,5,5,99,Invoice,INV,TIR,Indigo,MTLSMT,MTLSMT,MTLSMT
